poisonous,cap-shape,cap-color,bruises,gill-color,stalk-shape,veil-color,ring-number,spore-print-color,population,habitat
e,x,g,t,n,t,w,o,n,y,d
e,x,g,t,w,t,w,o,k,v,d
e,f,n,t,u,t,w,o,k,y,d
e,f,g,t,n,t,w,o,k,y,d
e,x,n,t,n,t,w,o,k,v,d
e,x,e,t,w,t,w,o,k,y,d
e,f,n,t,n,t,w,o,n,v,d
p,x,g,f,g,e,w,o,h,v,p
e,x,e,t,p,t,w,o,n,v,d
e,f,n,t,n,t,w,o,n,v,d
e,x,e,t,n,t,w,o,k,y,d
e,x,e,t,n,t,w,o,n,v,d
e,x,e,t,p,t,w,o,k,y,d
e,f,g,t,w,t,w,o,n,v,d
e,f,n,t,u,t,w,o,n,y,d
e,x,g,t,n,t,w,o,n,y,d
e,f,g,t,p,t,w,o,k,v,d
e,x,n,t,w,t,w,o,k,y,d
e,x,g,t,p,t,w,o,n,y,d
e,x,g,t,u,t,w,o,n,y,d
e,x,n,t,w,t,w,o,n,y,d
e,x,e,t,p,t,w,o,k,y,d
e,f,n,t,u,t,w,o,n,v,d
e,x,e,t,n,t,w,o,n,v,d
e,x,n,t,n,t,w,o,n,y,d
e,f,n,t,u,t,w,o,k,y,d
e,x,e,t,p,t,w,o,n,v,d
e,x,g,t,w,t,w,o,n,v,d
e,x,n,t,p,t,w,o,n,v,d
p,x,g,f,g,e,w,o,n,v,d
e,f,g,t,n,t,w,o,n,v,d
e,x,n,t,w,t,w,o,n,y,d
e,f,n,f,p,t,w,o,k,a,g
e,f,n,t,w,t,w,o,n,v,d
e,x,g,t,n,t,w,o,n,y,d
e,f,g,t,w,t,w,o,n,v,d
e,x,g,t,w,t,w,o,n,v,d
e,f,e,t,p,t,w,o,n,v,d
e,x,g,t,n,t,w,o,n,y,d
e,x,g,t,n,t,w,o,n,v,d
e,f,g,t,n,t,w,o,n,v,d
e,x,n,t,p,t,w,o,k,v,d
e,f,n,t,u,t,w,o,k,y,d
e,x,e,t,p,t,w,o,n,v,d
e,x,e,t,w,t,w,o,k,v,d
e,f,n,t,u,t,w,o,k,v,d
e,x,n,t,w,t,w,o,n,y,d
e,x,g,t,u,t,w,o,n,y,d
e,f,g,t,p,t,w,o,k,y,d
e,f,w,f,h,t,w,o,k,s,g
e,x,n,t,p,t,w,o,n,v,d
e,x,g,t,u,t,w,o,k,y,d
e,f,e,t,n,t,w,o,n,y,d
e,x,e,t,w,t,w,o,k,v,d
e,x,n,t,u,t,w,o,n,y,d
e,f,n,t,w,t,w,o,k,y,d
e,x,g,t,p,t,w,o,k,v,d
e,f,n,t,w,t,w,o,k,v,d
e,x,e,t,u,t,w,o,k,y,d
e,x,e,t,p,t,w,o,k,v,d
e,x,e,t,w,t,w,o,k,v,d
e,x,e,t,w,t,w,o,n,y,d
e,x,e,t,p,t,w,o,n,v,d
e,x,e,t,p,t,w,o,n,v,d
e,f,n,t,p,t,w,o,n,y,d
e,x,g,t,n,t,w,o,k,v,d
e,x,g,t,p,t,w,o,k,v,d
e,x,g,t,u,t,w,o,k,y,d
e,x,n,t,n,t,w,o,n,v,d
e,x,e,t,n,t,w,o,k,y,d
e,x,e,t,w,t,w,o,n,y,d
e,x,g,t,u,t,w,o,n,y,d
e,x,e,t,w,t,w,o,n,v,d
e,f,n,t,n,t,w,o,n,y,d
e,x,e,t,p,t,w,o,n,v,d
e,f,n,t,w,t,w,o,n,y,d
e,f,n,t,w,t,w,o,k,v,d
e,f,n,t,u,t,w,o,k,v,d
e,x,g,t,n,t,w,o,k,v,d
e,x,e,t,u,t,w,o,n,v,d
e,x,e,t,u,t,w,o,n,y,d
e,f,g,t,n,t,w,o,k,y,d
e,f,n,t,p,t,w,o,n,v,d
e,x,n,t,n,t,w,o,n,y,d
e,f,n,t,u,t,w,o,k,v,d
p,x,p,f,p,e,w,o,n,v,d
e,x,e,t,p,t,w,o,k,y,d
e,x,n,t,w,t,w,o,n,v,d
e,x,e,t,w,t,w,o,n,y,d
e,f,n,t,n,t,w,o,n,v,d
e,f,n,t,w,t,w,o,k,y,d
e,x,g,t,w,t,w,o,k,v,d
e,f,n,f,n,t,w,o,n,a,g
e,x,g,t,w,t,w,o,k,y,d
e,x,n,t,w,t,w,o,n,v,d
e,x,n,t,p,t,w,o,k,v,d
e,f,g,t,p,t,w,o,n,v,d
e,x,e,t,n,t,w,o,n,y,d
e,f,n,t,p,t,w,o,k,y,d
p,x,g,f,h,e,w,o,h,y,g
e,x,e,t,w,t,w,o,n,v,d
e,x,g,t,u,t,w,o,k,v,d
e,x,e,t,n,t,w,o,n,v,d
e,x,e,t,n,t,w,o,k,y,d
e,x,e,t,n,t,w,o,k,v,d
e,f,n,t,w,t,w,o,n,y,d
e,f,n,t,u,t,w,o,k,v,d
e,x,n,t,w,t,w,o,k,v,d
e,x,e,t,u,t,w,o,n,y,d
e,x,e,t,w,t,w,o,k,v,d
e,x,n,t,n,t,w,o,k,y,d
e,x,g,t,u,t,w,o,k,v,d
e,x,n,t,u,t,w,o,k,v,d
e,x,e,t,p,t,w,o,n,y,d
e,x,e,t,u,t,w,o,n,y,d
e,x,e,t,u,t,w,o,k,y,d
e,x,e,t,p,t,w,o,n,v,d
e,x,n,t,p,t,w,o,k,y,d
e,x,e,t,p,t,w,o,n,y,d
e,f,e,t,w,t,w,o,n,v,d
e,f,n,t,w,t,w,o,k,y,d
e,x,e,t,u,t,w,o,k,v,d
e,x,n,t,u,t,w,o,n,v,d
e,x,e,t,n,t,w,o,n,y,d
e,f,g,t,p,t,w,o,n,y,d
e,x,n,t,p,t,w,o,n,v,d
e,f,e,t,n,t,w,o,k,v,d
e,x,n,t,u,t,w,o,k,y,d
e,x,e,t,p,t,w,o,n,y,d
e,x,g,t,u,t,w,o,n,y,d
e,f,g,t,p,t,w,o,k,v,d
e,x,n,t,u,t,w,o,n,y,d
e,x,g,f,h,t,w,o,k,s,g
e,f,n,t,n,t,w,o,n,y,d
e,x,g,t,w,t,w,o,n,y,d
e,x,g,t,n,t,w,o,k,y,d
e,x,n,t,u,t,w,o,k,y,d
e,x,e,t,u,t,w,o,n,v,d
e,x,e,t,n,t,w,o,k,y,d
e,x,n,t,w,t,w,o,k,y,d
e,x,e,t,w,t,w,o,k,y,d
e,x,e,t,u,t,w,o,k,y,d
e,x,n,t,u,t,w,o,n,y,d
e,f,g,t,p,t,w,o,n,y,d
e,x,e,t,u,t,w,o,k,y,d
e,f,n,t,p,t,w,o,k,v,d
e,x,n,t,w,t,w,o,n,v,d
e,x,e,t,w,t,w,o,n,y,d
e,x,g,t,n,t,w,o,k,v,d
e,x,n,t,u,t,w,o,k,y,d
e,x,g,t,n,t,w,o,n,y,d
p,x,g,f,p,e,w,o,k,v,d
e,x,n,t,n,t,w,o,n,y,d
e,x,g,t,p,t,w,o,n,y,d
e,x,n,t,n,t,w,o,k,y,d
e,x,g,t,w,t,w,o,k,v,d
e,x,n,t,w,t,w,o,n,v,d
e,f,n,t,p,t,w,o,n,v,d
e,f,n,t,w,t,w,o,k,y,d
e,x,n,t,n,t,w,o,n,v,d
e,f,n,t,p,t,w,o,k,y,d
e,f,n,t,w,t,w,o,n,y,d
e,f,g,t,u,t,w,o,k,y,d
e,x,g,t,u,t,w,o,k,y,d
e,x,g,t,w,t,w,o,k,y,d
e,x,g,t,u,t,w,o,n,v,d
e,f,n,t,u,t,w,o,n,v,d
e,x,g,t,n,t,w,o,n,v,d
p,x,g,f,g,e,w,o,h,v,d
e,f,n,t,w,t,w,o,n,v,d
e,x,g,t,w,t,w,o,k,y,d
e,x,g,t,u,t,w,o,n,y,d
p,x,g,f,g,e,w,o,h,y,d
e,f,n,t,u,t,w,o,n,v,d
e,x,e,t,n,t,w,o,n,v,d
e,x,n,t,u,t,w,o,k,v,d
e,x,e,t,p,t,w,o,k,v,d
e,x,e,t,p,t,w,o,n,y,d
e,x,n,t,p,t,w,o,n,v,d
e,f,n,t,n,t,w,o,k,v,d
e,x,e,t,n,t,w,o,n,v,d
e,x,g,t,w,t,w,o,k,v,d
e,f,n,t,u,t,w,o,k,y,d
e,x,e,t,p,t,w,o,n,v,d
e,x,g,t,u,t,w,o,k,y,d
e,f,g,t,p,t,w,o,k,y,d
e,f,g,t,p,t,w,o,k,v,d
e,f,n,t,n,t,w,o,k,y,d
e,x,n,t,w,t,w,o,n,y,d
e,x,e,t,w,t,w,o,n,y,d
e,f,g,f,p,t,w,o,k,s,g
e,x,e,t,p,t,w,o,k,y,d
e,f,g,t,p,t,w,o,n,y,d
e,x,e,t,w,t,w,o,k,y,d
e,x,g,t,u,t,w,o,n,v,d
e,f,n,t,w,t,w,o,k,y,d
e,x,e,t,w,t,w,o,n,v,d
e,x,e,t,n,t,w,o,n,v,d
e,x,g,t,w,t,w,o,k,v,d
p,x,w,f,g,e,w,o,n,s,d
e,x,e,t,p,t,w,o,n,y,d
e,x,e,t,n,t,w,o,k,v,d
e,x,n,t,w,t,w,o,n,y,d
e,f,w,f,h,t,w,o,n,s,g
e,x,g,t,n,t,w,o,n,y,d
e,f,g,t,n,t,w,o,n,v,d
e,x,g,t,w,t,w,o,n,y,d
e,f,e,t,w,t,w,o,k,y,d
e,x,e,t,n,t,w,o,k,y,d
e,x,n,t,n,t,w,o,k,v,d
e,x,e,t,n,t,w,o,n,v,d
e,x,e,t,n,t,w,o,n,v,d
e,f,e,t,n,t,w,o,k,v,d
e,f,n,t,w,t,w,o,n,v,d
e,x,g,t,p,t,w,o,n,v,d
e,x,g,t,p,t,w,o,n,y,d
e,x,g,t,n,t,w,o,n,v,d
e,x,e,t,w,t,w,o,n,v,d
e,x,n,t,w,t,w,o,k,y,d
e,f,n,f,n,t,w,o,k,s,g
e,x,e,t,w,t,w,o,n,y,d
e,x,g,t,n,t,w,o,n,y,d
e,x,n,t,u,t,w,o,k,v,d
e,x,g,t,p,t,w,o,n,y,d
e,x,e,t,n,t,w,o,n,y,d
e,f,n,t,u,t,w,o,k,v,d
e,x,g,t,u,t,w,o,k,y,d
e,f,g,t,p,t,w,o,n,v,d
e,x,e,t,u,t,w,o,k,v,d
e,f,n,t,n,t,w,o,k,v,d
e,x,g,t,p,t,w,o,n,y,d
e,x,n,t,p,t,w,o,n,y,d
e,x,e,t,w,t,w,o,k,v,d
e,x,e,t,u,t,w,o,k,y,d
e,x,n,t,u,t,w,o,n,v,d
e,f,n,t,n,t,w,o,k,y,d
e,x,g,t,n,t,w,o,k,v,d
e,x,e,t,w,t,w,o,n,y,d
e,f,n,t,w,t,w,o,n,v,d
e,f,n,t,n,t,w,o,n,y,d
e,x,e,t,u,t,w,o,k,y,d
e,x,g,t,u,t,w,o,k,y,d
e,x,g,t,u,t,w,o,k,v,d
p,x,p,f,u,e,w,o,k,v,d
e,x,n,t,p,t,w,o,n,y,d
e,x,e,t,p,t,w,o,n,v,d
e,f,n,f,p,t,w,o,n,s,g
e,x,g,t,p,t,w,o,k,y,d
e,x,g,t,u,t,w,o,k,y,d
e,x,n,t,u,t,w,o,k,y,d
e,f,g,t,n,t,w,o,n,y,d
e,x,g,t,w,t,w,o,n,v,d
e,x,n,t,w,t,w,o,k,y,d
e,x,e,t,w,t,w,o,n,y,d
e,x,n,t,u,t,w,o,n,v,d
e,f,g,t,n,t,w,o,n,v,d
e,f,n,t,w,t,w,o,n,y,d
e,x,g,t,w,t,w,o,n,v,d
e,x,e,t,u,t,w,o,n,y,d
e,x,g,t,p,t,w,o,k,v,d
e,f,g,t,p,t,w,o,k,y,d
e,x,e,t,u,t,w,o,n,y,d
p,x,p,f,u,e,w,o,k,s,d
e,f,n,t,w,t,w,o,k,v,d
e,x,e,t,w,t,w,o,k,v,d
e,x,g,t,u,t,w,o,k,y,d
e,x,g,t,n,t,w,o,k,v,d
e,x,g,t,n,t,w,o,k,y,d
e,x,e,t,n,t,w,o,n,y,d
e,x,n,t,u,t,w,o,n,y,d
e,x,g,t,p,t,w,o,n,y,d
e,x,e,t,u,t,w,o,k,v,d
e,x,n,t,p,t,w,o,k,v,d
e,x,g,t,w,t,w,o,n,v,d
e,x,n,t,u,t,w,o,n,y,d
e,x,e,t,p,t,w,o,k,y,d
e,x,e,t,p,t,w,o,n,y,d
e,x,g,t,w,t,w,o,n,y,d
e,f,g,t,n,t,w,o,k,y,d
e,f,e,t,w,t,w,o,n,y,d
e,f,g,t,p,t,w,o,n,y,d
e,x,e,t,p,t,w,o,n,y,d
e,x,e,t,p,t,w,o,n,v,d
e,x,w,f,k,t,w,o,k,s,g
e,x,n,t,w,t,w,o,k,v,d
e,x,e,t,n,t,w,o,n,y,d
e,f,e,t,u,t,w,o,k,v,d
e,x,g,t,n,t,w,o,k,y,d
e,f,n,t,n,t,w,o,k,v,d
p,x,g,f,n,e,w,o,k,v,d
e,f,e,t,w,t,w,o,k,v,d
e,x,g,t,w,t,w,o,k,v,d
e,x,n,f,k,t,w,o,k,a,g
e,x,e,t,u,t,w,o,k,y,d
p,x,w,f,u,e,w,o,n,v,d
e,x,e,t,p,t,w,o,k,v,d
e,f,g,t,p,t,w,o,k,v,d
e,f,n,t,u,t,w,o,k,v,d
e,x,n,t,p,t,w,o,k,v,d
e,f,n,t,u,t,w,o,k,v,d
e,x,g,t,n,t,w,o,n,y,d
e,f,n,t,n,t,w,o,k,v,d
e,x,g,t,w,t,w,o,n,y,d
e,f,n,t,p,t,w,o,n,y,d
e,x,g,t,n,t,w,o,n,v,d
p,x,g,f,h,e,w,o,h,y,p
e,x,g,t,n,t,w,o,n,y,d
e,x,g,t,w,t,w,o,k,v,d
e,x,g,t,n,t,w,o,k,y,d
e,x,e,t,p,t,w,o,k,y,d
e,x,g,t,p,t,w,o,k,y,d
e,x,g,t,p,t,w,o,n,y,d
e,f,g,t,n,t,w,o,n,y,d
e,x,e,t,n,t,w,o,n,y,d
e,x,g,t,p,t,w,o,n,v,d
e,x,e,t,u,t,w,o,k,v,d
e,x,n,t,w,t,w,o,k,y,d
e,x,g,t,u,t,w,o,n,v,d
e,x,e,t,n,t,w,o,n,y,d
e,f,n,t,p,t,w,o,k,y,d
e,x,e,t,w,t,w,o,k,y,d
e,f,n,t,u,t,w,o,n,v,d
e,x,n,t,w,t,w,o,k,y,d
e,x,g,t,u,t,w,o,n,v,d
e,f,e,t,u,t,w,o,k,y,d
e,x,g,t,u,t,w,o,k,y,d
e,x,g,t,n,t,w,o,k,y,d
e,x,g,t,w,t,w,o,n,y,d
p,x,g,f,g,e,w,o,h,y,p
e,x,g,t,p,t,w,o,k,v,d
e,x,g,t,n,t,w,o,n,y,d
e,x,n,t,p,t,w,o,n,v,d
e,x,g,t,w,t,w,o,n,v,d
e,f,n,t,n,t,w,o,k,y,d
e,x,n,t,p,t,w,o,k,y,d
e,x,e,t,p,t,w,o,k,v,d
e,x,n,t,w,t,w,o,k,v,d
e,f,g,t,w,t,w,o,k,v,d
e,f,g,t,n,t,w,o,n,v,d
p,x,g,f,h,e,w,o,h,v,p
e,x,n,t,u,t,w,o,n,y,d
e,x,n,t,u,t,w,o,k,y,d
e,x,e,t,n,t,w,o,n,v,d
e,x,n,t,u,t,w,o,n,v,d
e,f,n,t,p,t,w,o,n,y,d
e,x,g,t,w,t,w,o,n,v,d
e,x,n,t,u,t,w,o,k,v,d
e,x,e,t,p,t,w,o,n,y,d
e,f,g,t,p,t,w,o,k,y,d
e,x,g,t,w,t,w,o,k,v,d
e,x,e,t,n,t,w,o,n,v,d
e,x,e,t,u,t,w,o,n,v,d
e,x,g,t,p,t,w,o,k,y,d
e,x,n,t,p,t,w,o,n,v,d
e,x,e,t,u,t,w,o,k,y,d
e,f,n,t,n,t,w,o,n,y,d
e,x,e,t,p,t,w,o,n,y,d
e,f,n,t,n,t,w,o,n,v,d
e,x,e,t,n,t,w,o,k,y,d
e,x,n,t,n,t,w,o,k,y,d
e,x,e,t,w,t,w,o,n,y,d
e,x,e,t,w,t,w,o,k,v,d
e,x,n,t,u,t,w,o,k,v,d
e,x,n,t,n,t,w,o,n,y,d
e,x,e,t,w,t,w,o,n,y,d
e,f,n,t,u,t,w,o,n,y,d
e,x,n,t,u,t,w,o,k,y,d
e,x,e,t,u,t,w,o,n,v,d
e,f,g,f,n,t,w,o,n,s,g
e,x,e,t,w,t,w,o,k,v,d
e,x,e,t,p,t,w,o,n,y,d
e,f,n,t,u,t,w,o,n,y,d
e,f,n,t,n,t,w,o,k,y,d
e,x,g,t,u,t,w,o,k,v,d
e,x,g,t,w,t,w,o,k,v,d
e,x,n,t,u,t,w,o,n,y,d
e,f,n,t,w,t,w,o,n,y,d
e,x,n,t,u,t,w,o,k,y,d
e,x,g,t,u,t,w,o,k,v,d
e,x,g,t,w,t,w,o,n,y,d
e,x,e,t,p,t,w,o,k,y,d
e,x,g,t,u,t,w,o,n,v,d
e,x,e,t,u,t,w,o,n,v,d
e,x,g,t,p,t,w,o,n,v,d
e,x,e,t,u,t,w,o,n,v,d
e,x,e,t,w,t,w,o,n,v,d
e,x,e,t,u,t,w,o,k,y,d
e,f,g,t,w,t,w,o,k,y,d
e,x,g,t,w,t,w,o,k,y,d
e,x,e,t,w,t,w,o,k,v,d
e,x,g,t,w,t,w,o,n,y,d
e,f,n,t,p,t,w,o,k,v,d
p,x,g,f,h,e,w,o,h,v,d
e,x,n,t,w,t,w,o,k,v,d
e,x,g,t,p,t,w,o,n,y,d
e,f,n,t,n,t,w,o,n,y,d
e,x,e,t,u,t,w,o,k,v,d
e,f,g,t,u,t,w,o,k,v,d
e,x,n,t,n,t,w,o,k,y,d
e,x,e,t,n,t,w,o,k,y,d
e,x,e,t,w,t,w,o,k,v,d
e,x,n,t,u,t,w,o,n,v,d
e,x,n,t,n,t,w,o,k,v,d
p,x,y,f,h,e,w,o,h,v,p
e,f,n,t,u,t,w,o,n,y,d
p,x,g,f,p,e,w,o,h,y,d
p,x,g,f,g,e,w,o,k,s,d
e,f,g,t,u,t,w,o,n,y,d
e,f,e,t,u,t,w,o,n,v,d
e,f,n,t,p,t,w,o,k,y,d
e,f,e,t,p,t,w,o,k,y,d
p,x,g,f,h,e,w,o,h,y,p
e,f,g,t,w,t,w,o,n,v,d
e,f,e,t,u,t,w,o,k,y,d
e,f,e,t,u,t,w,o,n,y,d
p,x,w,f,p,e,w,o,n,s,d
e,x,e,t,u,t,w,o,n,y,d
e,f,n,t,u,t,w,o,k,v,d
p,x,g,f,g,e,w,o,h,v,g
p,x,g,f,g,e,w,o,h,y,p
e,f,e,t,p,t,w,o,n,v,d
e,f,e,t,n,t,w,o,k,v,d
e,f,n,t,w,t,w,o,k,v,d
e,f,g,t,w,t,w,o,k,v,d
e,f,e,t,w,t,w,o,n,y,d
e,f,e,t,u,t,w,o,n,v,d
e,f,e,t,w,t,w,o,n,y,d
e,f,e,t,p,t,w,o,k,v,d
p,x,p,f,u,e,w,o,k,s,d
p,x,g,f,g,e,w,o,h,y,d
e,f,e,t,p,t,w,o,n,y,d
e,f,g,t,w,t,w,o,k,v,d
e,f,g,t,w,t,w,o,k,v,d
e,f,g,t,w,t,w,o,n,y,d
e,f,e,t,u,t,w,o,k,y,d
e,f,e,t,w,t,w,o,n,v,d
p,f,g,f,h,e,w,o,h,v,p
e,f,n,t,w,t,w,o,n,y,d
e,f,e,t,p,t,w,o,n,v,d
p,x,g,f,p,e,w,o,n,s,d
e,f,e,t,p,t,w,o,k,y,d
e,f,e,t,p,t,w,o,k,v,d
p,x,y,f,p,e,w,o,h,v,g
p,f,y,f,p,e,w,o,h,v,d
e,f,n,t,u,t,w,o,k,v,d
e,f,n,t,p,t,w,o,k,v,d
e,f,g,t,w,t,w,o,n,v,d
e,f,n,t,p,t,w,o,n,v,d
e,x,e,t,n,t,w,o,k,v,d
p,x,p,f,n,e,w,o,n,v,d
e,f,n,t,p,t,w,o,k,y,d
e,x,e,t,u,t,w,o,k,v,d
e,f,e,t,p,t,w,o,k,y,d
e,f,n,t,n,t,w,o,k,v,d
p,x,w,f,p,e,w,o,k,v,d
e,f,g,t,w,t,w,o,n,v,d
e,f,g,t,u,t,w,o,n,y,d
e,f,g,t,p,t,w,o,n,v,d
e,f,n,t,p,t,w,o,k,v,d
p,x,g,f,u,e,w,o,n,s,d
p,x,p,f,n,e,w,o,k,s,d
e,f,e,t,u,t,w,o,k,y,d
p,x,g,f,p,e,w,o,h,y,d
p,x,w,f,g,e,w,o,k,v,d
p,x,g,f,g,e,w,o,h,v,p
e,f,n,t,n,t,w,o,n,v,d
p,x,y,f,g,e,w,o,h,y,p
e,f,g,t,u,t,w,o,n,v,d
e,f,n,t,u,t,w,o,k,y,d
e,f,g,t,p,t,w,o,k,y,d
p,x,w,f,p,e,w,o,n,s,d
p,x,g,f,g,e,w,o,h,v,p
e,f,g,t,u,t,w,o,k,v,d
e,x,n,t,w,t,w,o,k,y,d
e,f,g,t,n,t,w,o,k,y,d
p,x,g,f,p,e,w,o,h,v,p
e,f,n,t,p,t,w,o,n,y,d
p,f,g,f,h,e,w,o,h,y,p
e,f,e,t,n,t,w,o,n,y,d
e,x,n,t,u,t,w,o,k,v,d
p,f,g,f,g,e,w,o,h,v,p
e,f,g,t,u,t,w,o,k,v,d
e,f,g,t,u,t,w,o,n,y,d
e,f,e,t,p,t,w,o,n,y,d
p,x,g,f,g,e,w,o,h,v,p
e,f,e,t,p,t,w,o,n,v,d
e,f,n,t,u,t,w,o,k,v,d
p,x,g,f,p,e,w,o,h,v,g
e,f,e,t,u,t,w,o,k,y,d
p,x,g,f,h,e,w,o,h,y,d
e,f,e,t,w,t,w,o,n,y,d
p,x,g,f,h,e,w,o,h,y,g
p,x,g,f,g,e,w,o,h,y,p
p,x,g,f,g,e,w,o,h,y,g
e,f,e,t,u,t,w,o,n,y,d
p,x,g,f,p,e,w,o,h,v,g
e,f,e,t,u,t,w,o,n,v,d
p,x,g,f,g,e,w,o,n,v,d
e,f,g,t,w,t,w,o,k,v,d
p,x,p,f,p,e,w,o,n,s,d
e,f,e,t,n,t,w,o,n,y,d
e,f,e,t,u,t,w,o,n,y,d
e,f,e,t,p,t,w,o,k,y,d
e,f,n,t,n,t,w,o,k,y,d
p,x,g,f,p,e,w,o,h,y,g
p,f,y,f,g,e,w,o,h,y,p
p,x,g,f,g,e,w,o,k,s,d
e,f,e,t,u,t,w,o,k,v,d
e,f,e,t,w,t,w,o,k,y,d
e,f,e,t,u,t,w,o,k,v,d
e,f,n,t,w,t,w,o,k,y,d
p,x,g,f,p,e,w,o,h,v,g
p,x,g,f,u,e,w,o,k,v,d
e,f,g,t,w,t,w,o,k,y,d
e,f,e,t,n,t,w,o,n,v,d
e,f,e,t,n,t,w,o,k,v,d
e,f,g,t,w,t,w,o,n,v,d
e,f,n,t,p,t,w,o,k,y,d
e,f,n,t,n,t,w,o,k,y,d
e,f,e,t,n,t,w,o,k,v,d
p,x,g,f,u,e,w,o,k,v,d
p,x,w,f,n,e,w,o,n,v,d
e,f,g,t,u,t,w,o,k,y,d
e,f,g,t,w,t,w,o,n,y,d
p,x,g,f,p,e,w,o,h,y,d
e,x,e,t,n,t,w,o,k,v,d
p,x,w,f,p,e,w,o,k,s,d
e,f,g,t,n,t,w,o,n,y,d
e,f,g,t,n,t,w,o,k,y,d
e,f,g,t,p,t,w,o,n,v,d
e,f,e,t,w,t,w,o,n,v,d
e,f,n,t,w,t,w,o,n,y,d
e,f,g,t,p,t,w,o,k,v,d
e,f,n,t,u,t,w,o,n,y,d
e,f,g,t,p,t,w,o,k,y,d
e,f,g,t,u,t,w,o,n,v,d
e,x,n,t,u,t,w,o,k,y,d
e,f,e,t,p,t,w,o,k,y,d
e,f,e,t,p,t,w,o,k,v,d
e,f,e,t,p,t,w,o,n,v,d
p,x,y,f,g,e,w,o,h,v,p
e,f,g,t,u,t,w,o,n,y,d
e,f,n,t,p,t,w,o,k,v,d
p,x,g,f,p,e,w,o,h,y,d
e,f,g,t,w,t,w,o,k,y,d
e,f,g,t,u,t,w,o,k,y,d
e,f,g,t,p,t,w,o,n,y,d
e,f,e,t,n,t,w,o,n,y,d
e,f,g,t,n,t,w,o,k,v,d
p,x,w,f,g,e,w,o,n,s,d
p,x,w,f,n,e,w,o,n,s,d
e,f,n,t,n,t,w,o,k,v,d
e,f,e,t,u,t,w,o,k,y,d
e,f,e,t,n,t,w,o,n,y,d
p,x,g,f,h,e,w,o,h,y,d
e,f,g,t,p,t,w,o,n,v,d
e,f,g,t,n,t,w,o,k,y,d
e,f,g,t,u,t,w,o,k,y,d
p,x,w,f,g,e,w,o,n,s,d
e,x,e,t,n,t,w,o,k,v,d
e,f,e,t,u,t,w,o,k,v,d
p,x,g,f,g,e,w,o,h,y,d
e,f,e,t,w,t,w,o,k,y,d
p,x,g,f,p,e,w,o,h,v,p
p,x,p,f,g,e,w,o,k,s,d
e,f,g,t,w,t,w,o,k,v,d
p,x,g,f,g,e,w,o,h,v,p
p,x,w,f,g,e,w,o,n,s,d
p,x,g,f,p,e,w,o,h,v,p
e,f,e,t,w,t,w,o,n,v,d
p,x,g,f,p,e,w,o,h,v,p
p,x,g,f,u,e,w,o,n,s,d
e,f,g,t,n,t,w,o,n,y,d
e,f,n,t,p,t,w,o,k,v,d
e,f,e,t,n,t,w,o,n,y,d
p,x,g,f,p,e,w,o,h,v,p
p,x,p,f,g,e,w,o,k,v,d
e,x,n,t,p,t,w,o,n,v,d
e,f,e,t,w,t,w,o,k,y,d
e,f,n,t,w,t,w,o,k,y,d
e,f,g,t,n,t,w,o,k,v,d
p,x,g,f,g,e,w,o,h,v,g
e,f,n,t,u,t,w,o,n,v,d
p,x,p,f,u,e,w,o,k,v,d
p,x,w,f,n,e,w,o,k,s,d
e,f,e,t,w,t,w,o,n,y,d
e,f,n,t,p,t,w,o,n,y,d
e,f,e,t,u,t,w,o,k,v,d
e,f,g,t,u,t,w,o,k,v,d
p,x,g,f,g,e,w,o,h,v,d
p,x,g,f,p,e,w,o,h,y,p
e,f,e,t,p,t,w,o,k,y,d
p,x,y,f,g,e,w,o,h,v,g
p,x,p,f,u,e,w,o,k,s,d
e,f,e,t,p,t,w,o,n,y,d
p,f,y,f,p,e,w,o,h,v,d
e,f,e,t,u,t,w,o,k,y,d
e,f,e,t,n,t,w,o,n,v,d
e,x,n,t,u,t,w,o,k,y,d
e,f,e,t,w,t,w,o,k,v,d
e,f,g,t,w,t,w,o,n,v,d
p,x,g,f,p,e,w,o,h,v,g
e,f,e,t,u,t,w,o,n,y,d
p,f,g,f,h,e,w,o,h,y,p
e,f,e,t,u,t,w,o,n,y,d
e,f,e,t,p,t,w,o,k,v,d
e,f,g,t,w,t,w,o,n,y,d
p,x,g,f,g,e,w,o,h,y,g
e,f,g,t,u,t,w,o,k,v,d
e,f,g,t,u,t,w,o,k,y,d
p,x,g,f,h,e,w,o,h,v,g
p,x,w,f,u,e,w,o,n,s,d
e,f,e,t,w,t,w,o,k,v,d
p,x,y,f,g,e,w,o,h,v,d
e,f,e,t,w,t,w,o,n,y,d
e,f,g,t,n,t,w,o,n,v,d
e,f,e,t,n,t,w,o,k,v,d
e,f,g,t,u,t,w,o,n,v,d
e,f,g,t,w,t,w,o,k,v,d
e,f,e,t,p,t,w,o,n,v,d
p,x,g,f,g,e,w,o,k,v,d
e,f,g,t,u,t,w,o,n,y,d
e,f,n,t,w,t,w,o,n,y,d
e,f,g,t,n,t,w,o,n,y,d
e,f,g,t,n,t,w,o,n,y,d
e,f,n,t,w,t,w,o,k,y,d
e,x,g,t,n,t,w,o,n,v,d
e,f,g,t,u,t,w,o,n,y,d
p,x,g,f,p,e,w,o,h,y,p
p,x,w,f,p,e,w,o,k,v,d
e,f,g,t,u,t,w,o,k,v,d
e,f,g,t,w,t,w,o,k,v,d
e,f,g,t,n,t,w,o,n,v,d
